subject,condition,reaction_time_ms,accuracy
16,congruent,478.77915401803017,1
16,congruent,438.966642139421,1
16,congruent,515.4477129588986,1
16,congruent,418.91994536641675,1
16,congruent,531.4549914486226,1
16,congruent,517.8201635174595,1
16,congruent,528.8161179032013,1
16,congruent,488.67210579880043,1
16,congruent,704.6116222108302,1
16,congruent,601.6069540108188,1
16,congruent,445.3274499949166,1
16,congruent,533.9720852456139,1
16,congruent,483.5196314237606,1
16,congruent,459.13121639755514,1
16,congruent,439.5956757325639,0
16,congruent,545.9330014455552,1
16,congruent,479.11718589582557,1
16,congruent,578.0695614415123,1
16,congruent,579.6269328718263,1
16,congruent,602.434863112687,1
16,congruent,468.8567940355538,1
16,congruent,548.5219366415206,1
16,congruent,557.947252998538,1
16,congruent,491.5493094937621,1
16,congruent,473.6936825564275,1
16,congruent,616.5712399465583,1
16,congruent,533.6497525439232,1
16,congruent,558.1580650427043,1
16,congruent,470.67543929032433,1
16,congruent,446.84293200866836,1
16,congruent,485.83301353047335,1
16,congruent,512.5587167566002,1
16,congruent,456.14679959095906,1
16,congruent,519.4093114809771,1
16,congruent,418.68968871589,1
16,congruent,452.79715465180766,1
16,congruent,560.2546748966125,1
16,congruent,556.2274312166736,1
16,congruent,496.487394076788,1
16,congruent,458.9341414553828,1
16,congruent,458.3557869084393,1
16,congruent,497.6039052435211,1
16,congruent,558.6711094987174,1
16,congruent,575.6947414806594,1
16,congruent,490.20809587108187,1
16,congruent,450.790454440913,1
16,congruent,536.07061827198,1
16,congruent,470.58790176244906,1
16,congruent,488.90484166832783,1
16,congruent,599.5165654262223,1
16,congruent,569.6269257139461,1
16,congruent,529.4784587350871,1
16,congruent,443.6848599332366,1
16,congruent,532.6837940482395,1
16,congruent,583.7594374472516,1
16,congruent,497.46198005406785,1
16,congruent,601.0668453992029,1
16,congruent,597.5647173710925,1
16,congruent,619.8239699286084,1
16,congruent,538.3145875918811,1
16,congruent,555.2435019883608,1
16,congruent,604.8512372998654,1
16,congruent,546.8436362241385,1
16,congruent,489.92595353258724,1
16,incongruent,542.261409642199,0
16,incongruent,630.1945884979137,1
16,incongruent,693.9697449093047,1
16,incongruent,573.5460728553923,1
16,incongruent,712.9089590630356,1
16,incongruent,679.2664892650603,1
16,incongruent,605.9460006817377,1
16,incongruent,641.5082217597292,1
16,incongruent,745.899308458462,0
16,incongruent,694.012868810352,1
16,incongruent,650.5270192938889,1
16,incongruent,635.7390009823409,1
16,incongruent,654.5965442270996,1
16,incongruent,619.2941865234618,1
16,incongruent,523.7150296568591,0
16,incongruent,772.5306746320839,1
16,incongruent,659.3194999519641,1
16,incongruent,673.8888359073522,1
16,incongruent,646.5255350073854,1
16,incongruent,605.8929919565247,0
16,incongruent,638.8445311430737,1
16,incongruent,554.0363142683414,0
16,incongruent,786.6251898831982,1
16,incongruent,575.9292800946562,1
16,incongruent,588.0820229691692,1
16,incongruent,623.584447736816,1
16,incongruent,727.2845434911427,1
16,incongruent,650.8705399557592,1
16,incongruent,575.8318522381722,1
16,incongruent,725.2603016454403,1
16,incongruent,693.8600376071289,1
16,incongruent,682.3060974329871,1
16,incongruent,692.9440544702504,0
16,incongruent,793.6617140349471,1
16,incongruent,781.1056937021667,1
16,incongruent,608.7970794198022,1
16,incongruent,747.4330995686691,1
16,incongruent,672.990091385534,1
16,incongruent,679.945748968265,1
16,incongruent,548.4637501014003,1
16,incongruent,639.7768540767082,0
16,incongruent,601.2305845798061,1
16,incongruent,699.6835288935986,1
16,incongruent,714.2648300241683,1
16,incongruent,525.5308189390213,1
16,incongruent,648.6779081597438,1
16,incongruent,717.3116902876551,1
16,incongruent,638.7992622611933,1
16,incongruent,693.7438187001419,1
16,incongruent,671.069928057625,1
16,incongruent,670.4996139171576,1
16,incongruent,633.7211013159022,1
16,incongruent,577.0051517518574,1
16,incongruent,582.7081911544983,0
16,incongruent,692.561150867319,1
16,incongruent,651.167495331133,1
16,incongruent,641.6892653235665,1
16,incongruent,624.5665974606588,1
16,incongruent,631.6886692711549,1
16,incongruent,712.8147076692884,1
16,incongruent,629.8853550879184,1
16,incongruent,569.5361172019059,1
16,incongruent,694.6191065324103,1
16,incongruent,637.7074001681169,1
16,incongruent,651.8837519319666,0
16,incongruent,746.4546983839706,1
16,incongruent,648.7663665589696,1
16,incongruent,667.3510203871235,1
16,incongruent,579.2645905221004,1
16,incongruent,636.8198328589424,1
16,incongruent,686.5715627125161,1
16,incongruent,556.6775759695255,0
16,incongruent,662.0507055869426,1
16,incongruent,656.0474643586883,1
16,incongruent,652.4772473352464,1
16,incongruent,712.2295339194945,1
16,incongruent,670.0663108909113,1
16,incongruent,738.6843139013866,0
16,incongruent,590.3846290643578,0
16,incongruent,658.1554740331009,1
16,incongruent,655.0680071833968,1
16,incongruent,585.8447303746952,1
16,incongruent,707.3777001254807,1
16,incongruent,789.480398351169,0
16,incongruent,648.9796355309701,1
16,incongruent,680.301265296426,1
16,incongruent,655.0711085489196,1
16,incongruent,607.1849198055695,1
16,incongruent,540.754383331879,0
16,incongruent,607.653591014278,1
17,congruent,467.8427807806814,1
17,congruent,519.3479717779016,1
17,congruent,528.2411487644222,1
17,congruent,695.0904133036056,1
17,congruent,508.95125105900786,1
17,congruent,452.189276230919,1
17,congruent,536.3806430496631,1
17,congruent,395.5215977472179,1
17,congruent,514.482593043744,1
17,congruent,520.9615169377096,1
17,congruent,567.6760229767127,1
17,congruent,578.4173349656708,1
17,congruent,489.78582286553694,1
17,congruent,510.96315912220405,1
17,congruent,474.03275016335976,1
17,congruent,452.3162467115384,1
17,congruent,538.593686762838,1
17,congruent,443.58486708420406,1
17,congruent,495.12238596568824,1
17,congruent,460.2895624060458,1
17,congruent,552.9809911774156,1
17,congruent,628.0858059559893,1
17,congruent,441.90472103180014,1
17,congruent,408.8188910261458,1
17,congruent,512.506786878996,1
17,congruent,520.9418677574655,1
17,congruent,533.1195584054378,1
17,congruent,493.2207690859393,1
17,congruent,507.9616420704741,1
17,congruent,542.0506246324361,1
17,congruent,582.4258535586903,1
17,congruent,402.697073780903,1
17,congruent,497.8636336581123,1
17,congruent,532.8285276364638,1
17,congruent,464.92143372335585,1
17,congruent,623.870177906038,1
17,congruent,481.87540718627577,1
17,congruent,517.522438779563,1
17,congruent,553.3613258105374,1
17,congruent,484.52291267188633,1
17,congruent,409.205617131735,1
17,congruent,494.280728385008,1
17,congruent,581.7664333556224,1
17,congruent,499.7862923928917,1
17,congruent,469.2139419124613,1
17,congruent,575.5403325701633,1
17,congruent,500.15350623861684,1
17,congruent,489.39035118098695,1
17,congruent,528.9673653797986,1
17,congruent,566.2450125771272,1
17,congruent,662.9028119039527,1
17,congruent,569.6341664594454,1
17,congruent,589.5903979833007,1
17,congruent,489.6420280607287,1
17,congruent,458.4479136418314,1
17,congruent,523.7398809771473,1
17,congruent,526.4301949155757,1
17,congruent,455.2892355181242,1
17,congruent,509.48232820575925,1
17,congruent,543.9590561031479,1
17,congruent,541.6236037010848,1
17,congruent,550.2572712030563,1
17,congruent,537.4578838082466,1
17,congruent,489.5794804437967,1
17,congruent,489.1659624010694,1
17,congruent,448.06291612036745,1
17,congruent,627.0865023511057,1
17,congruent,520.8070218771576,1
17,congruent,506.5088166523089,1
17,congruent,464.2724751128525,1
17,congruent,696.1394741396667,1
17,congruent,455.6003180666263,1
17,congruent,494.2691244636356,1
17,congruent,544.9502101771636,1
17,congruent,556.0127779446567,1
17,congruent,577.4759233129411,1
17,congruent,628.4565104661558,1
17,congruent,550.3694593276427,1
17,congruent,456.63815200199997,1
17,congruent,504.5832924926931,1
17,congruent,538.4699423508331,1
17,congruent,644.0935624903494,1
17,congruent,436.1316712945422,1
17,congruent,592.1545903135136,1
17,congruent,530.794862172785,1
17,congruent,570.2698321137689,1
17,congruent,513.8803170018441,0
17,congruent,469.4540421924204,1
17,congruent,565.0523667640799,1
17,congruent,559.2658616263373,1
17,incongruent,638.3776772117022,1
17,incongruent,682.4172766421417,1
17,incongruent,663.3968547953223,1
17,incongruent,578.0964725028773,1
17,incongruent,715.0518946426125,1
17,incongruent,662.6181824133197,1
17,incongruent,661.9036110306492,1
17,incongruent,649.4490587968917,1
17,incongruent,618.9345531666668,1
17,incongruent,663.0681403849236,1
17,incongruent,678.5353061557149,0
17,incongruent,545.1862585192667,0
17,incongruent,617.6743497592342,1
17,incongruent,634.7031817757846,1
17,incongruent,665.3702363416567,1
17,incongruent,721.5986603556275,1
17,incongruent,603.6955511241931,1
17,incongruent,620.1222891909295,0
17,incongruent,619.247953361207,0
17,incongruent,601.9083445937275,1
17,incongruent,629.1688102932643,1
17,incongruent,696.2481331992783,0
17,incongruent,586.7698702781393,1
17,incongruent,675.6688637091742,1
17,incongruent,547.8858661988999,1
17,incongruent,616.3197202134677,1
17,incongruent,630.2306419869209,1
17,incongruent,750.4915803748439,1
17,incongruent,633.5118617148387,1
17,incongruent,517.9253915929448,1
17,incongruent,530.066665588325,1
17,incongruent,652.0417751808009,1
17,incongruent,686.8262513473945,1
17,incongruent,672.5273514576352,1
17,incongruent,660.0542063480594,1
17,incongruent,719.73557585034,1
17,incongruent,617.6245267557721,1
17,incongruent,703.6946333616095,0
17,incongruent,552.0791068984149,1
17,incongruent,595.7031300237161,1
17,incongruent,541.577516304091,1
17,incongruent,633.5092819598125,1
17,incongruent,647.2243269640195,1
17,incongruent,656.8460895335912,0
17,incongruent,653.7130011732281,1
17,incongruent,594.3468001512963,1
17,incongruent,638.585549335207,0
17,incongruent,560.1531998836551,1
17,incongruent,731.793738507935,1
17,incongruent,631.78243562612,1
17,incongruent,620.6668328573785,1
17,incongruent,745.336419706645,1
17,incongruent,575.4652079870463,1
17,incongruent,582.4647731580818,1
17,incongruent,584.2267805078861,1
17,incongruent,645.927717098031,1
17,incongruent,675.8978977782558,1
17,incongruent,694.38052808707,1
17,incongruent,804.3197190496982,1
17,incongruent,515.0340527479542,1
17,incongruent,686.5241353474651,0
17,incongruent,616.5721656456661,1
17,incongruent,614.8150910666736,1
17,incongruent,612.8136723047674,1
17,incongruent,595.4738197515217,1
17,incongruent,751.071490076207,1
17,incongruent,700.5378396208341,1
17,incongruent,651.3917587134425,1
17,incongruent,731.0609451492201,1
17,incongruent,559.2482620820674,1
17,incongruent,570.1576921201445,1
17,incongruent,519.3219360683188,1
17,incongruent,608.0351275926027,1
17,incongruent,659.7019116022851,1
17,incongruent,656.17151467594,0
17,incongruent,658.9605146635928,1
17,incongruent,565.336590136035,1
17,incongruent,698.1892845568414,1
17,incongruent,664.3776510943399,1
17,incongruent,693.9832568879599,1
17,incongruent,536.4342693445969,1
17,incongruent,668.6894515278674,1
17,incongruent,578.7340856049484,1
17,incongruent,626.1606048469183,1
17,incongruent,682.061893918183,1
17,incongruent,655.4656163753548,0
17,incongruent,598.9076012132409,1
17,incongruent,650.3763893710651,1
17,incongruent,558.1078810853815,0
17,incongruent,719.0160437538977,1
18,congruent,477.31226835497773,1
18,congruent,496.9325872613745,1
18,congruent,495.3385038098096,1
18,congruent,581.2973790443823,1
18,congruent,497.2744098038144,1
18,congruent,644.9596193265878,1
18,congruent,545.8517451409023,1
18,congruent,443.4590404002561,1
18,congruent,512.2872224048826,1
18,congruent,480.8994926706151,1
18,congruent,388.3370518107986,1
18,congruent,615.9682564068273,1
18,congruent,562.1885525332002,1
18,congruent,551.9924390739587,1
18,congruent,529.9242196179822,1
18,congruent,437.07894587845374,1
18,congruent,490.9829716266738,1
18,congruent,570.5068464870408,1
18,congruent,456.92679821304984,1
18,congruent,368.0938410249512,1
18,congruent,506.37363953314446,1
18,congruent,511.49454675834767,1
18,congruent,528.1338049848825,1
18,congruent,563.7111186108722,1
18,congruent,558.2563487338725,1
18,congruent,535.5261883146353,1
18,congruent,591.7318832852026,1
18,congruent,428.8618131512011,1
18,congruent,550.2749088686434,1
18,congruent,557.5923018002165,1
18,congruent,445.6262628351856,1
18,congruent,429.82776347905667,1
18,congruent,475.2434724114639,1
18,congruent,480.3075134490825,1
18,congruent,565.2051678101459,1
18,congruent,483.1276729785343,1
18,congruent,468.61908890312776,1
18,congruent,483.30197579832645,1
18,congruent,587.1179400492526,1
18,congruent,520.7826024626171,1
18,congruent,509.2449384785853,1
18,congruent,513.3996700779369,1
18,congruent,597.5236200595914,1
18,congruent,475.0496964038055,1
18,congruent,598.9304974564062,1
18,congruent,532.6297779352902,1
18,congruent,510.37483708147914,1
18,congruent,670.0540298760569,1
18,congruent,456.6616306120842,1
18,congruent,498.77885442597966,1
18,congruent,446.05412565016,1
18,congruent,577.1477182321702,1
18,congruent,621.3513360191007,1
18,congruent,620.1953668842783,1
18,congruent,593.4369251887603,1
18,congruent,508.14277193224206,1
18,congruent,498.0855413506092,1
18,congruent,419.7298136503561,1
18,congruent,642.1524121109076,1
18,congruent,548.138684688908,1
18,congruent,490.482585707831,1
18,congruent,599.6834133392181,1
18,congruent,461.63412899439993,1
18,congruent,544.3973220533604,1
18,congruent,509.64225194254993,1
18,congruent,558.3206283928181,1
18,congruent,516.1855876488327,1
18,congruent,432.94432653332655,1
18,congruent,524.5345823602023,1
18,congruent,582.9318485125217,1
18,congruent,518.2470156487609,1
18,congruent,566.5069072953452,1
18,congruent,457.2682308595568,1
18,congruent,518.4243524038088,1
18,congruent,482.5293726946854,1
18,congruent,564.8188504062825,1
18,congruent,521.8894937357197,1
18,congruent,561.4044205801968,1
18,congruent,585.262625569472,0
18,congruent,561.4971145072833,1
18,congruent,536.3871060576187,1
18,congruent,460.1072644893157,1
18,congruent,519.8328333599859,1
18,congruent,488.01457587905,1
18,congruent,499.3561625977464,1
18,congruent,497.52795095498493,1
18,congruent,461.2044655130653,1
18,congruent,402.5596846519606,1
18,congruent,479.911417100334,1
18,congruent,531.6027671154495,1
18,incongruent,639.4332539624082,1
18,incongruent,654.9792451287506,1
18,incongruent,642.1444516924324,1
18,incongruent,717.6943869961302,1
18,incongruent,597.4494556102934,1
18,incongruent,601.6520207069477,1
18,incongruent,710.616475210161,0
18,incongruent,647.3383126693063,1
18,incongruent,732.7080413272284,1
18,incongruent,609.7092675811673,1
18,incongruent,646.7132983796705,1
18,incongruent,594.6552209093628,1
18,incongruent,650.441760885414,1
18,incongruent,561.287183780072,0
18,incongruent,620.7419947427022,1
18,incongruent,563.824768104313,1
18,incongruent,691.6353939914754,1
18,incongruent,692.9953603855791,1
18,incongruent,546.1842361709394,1
18,incongruent,730.0331447300343,1
18,incongruent,799.8449075851912,1
18,incongruent,652.7603832041805,0
18,incongruent,611.5331443865214,1
18,incongruent,819.4598354601828,0
18,incongruent,570.8618901018493,1
18,incongruent,651.2063880121459,1
18,incongruent,660.7773363579154,1
18,incongruent,730.7088572271449,1
18,incongruent,671.5843385076073,0
18,incongruent,620.081966252693,1
18,incongruent,592.9289377767226,1
18,incongruent,629.4906907852319,1
18,incongruent,589.5843583432913,1
18,incongruent,652.869519187081,0
18,incongruent,616.1482292083708,1
18,incongruent,560.3577324026149,1
18,incongruent,725.3087473024942,1
18,incongruent,620.1396485942577,0
18,incongruent,573.9117917014812,1
18,incongruent,639.9044519307475,1
18,incongruent,654.1022939580595,1
18,incongruent,545.2119964652579,1
18,incongruent,669.8988600275458,1
18,incongruent,587.1705458785841,1
18,incongruent,752.6617285514473,1
18,incongruent,681.4376307246041,1
18,incongruent,626.0060005934411,1
18,incongruent,605.289933780959,1
18,incongruent,643.7019375461825,1
18,incongruent,686.7674444949973,1
18,incongruent,648.470352284888,0
18,incongruent,636.9704715717886,1
18,incongruent,653.5022174490738,1
18,incongruent,613.7684641257828,1
18,incongruent,629.4076443894178,1
18,incongruent,524.8524536656997,1
18,incongruent,708.423573851142,1
18,incongruent,667.9278668193057,1
18,incongruent,603.5926493579942,0
18,incongruent,763.9240988813143,1
18,incongruent,655.2209888235432,1
18,incongruent,587.8313856814882,1
18,incongruent,701.4042452882275,1
18,incongruent,673.8828929905558,1
18,incongruent,673.6747991290532,1
18,incongruent,624.4546637209046,1
18,incongruent,677.0297434266821,1
18,incongruent,634.2945025867343,0
18,incongruent,683.3564870987506,1
18,incongruent,535.7033327593617,1
18,incongruent,623.9675922212487,1
18,incongruent,753.3293058684917,1
18,incongruent,603.975952675982,1
18,incongruent,613.7697021504088,1
18,incongruent,623.1223196930015,0
18,incongruent,577.1116318466813,0
18,incongruent,517.5031534263048,1
18,incongruent,636.1648160885833,1
18,incongruent,658.1515654448995,1
18,incongruent,646.8496958876809,1
18,incongruent,641.3072862831268,1
18,incongruent,652.5824522510233,1
18,incongruent,711.3704882930458,1
18,incongruent,638.573228844247,1
18,incongruent,615.5550453747638,1
18,incongruent,633.1324709067148,1
18,incongruent,684.7608055854065,1
18,incongruent,734.721612712595,0
18,incongruent,612.3113756498493,1
18,incongruent,655.9360272217331,1
19,congruent,533.1378349513585,1
19,congruent,469.49070208791085,1
19,congruent,373.8812600930267,1
19,congruent,561.0497925165373,1
19,congruent,471.1146398305871,1
19,congruent,530.5690271132615,1
19,congruent,445.01077962463813,1
19,congruent,504.08574757178786,1
19,congruent,522.0231432940632,1
19,congruent,536.1156148626578,1
19,congruent,453.1106687588551,1
19,congruent,591.8146569256811,0
19,congruent,484.1863129160817,1
19,congruent,419.5318323728053,1
19,congruent,513.4585948021921,1
19,congruent,522.0625185415876,1
19,congruent,529.6353659903056,1
19,congruent,601.7279442211047,1
19,congruent,505.81306979584843,1
19,congruent,512.8228225378737,1
19,congruent,453.80893712601437,1
19,congruent,569.2332101732738,1
19,congruent,531.0585438446863,1
19,congruent,494.79833636235026,1
19,congruent,405.7195183920722,1
19,congruent,606.6647317033053,1
19,congruent,446.33920213263656,1
19,congruent,484.5233194378177,1
19,congruent,541.5006706645602,1
19,congruent,448.2065242829988,1
19,congruent,430.3894133048114,1
19,congruent,392.5631450379601,1
19,congruent,563.2598171743382,1
19,congruent,487.2888253164207,1
19,congruent,695.6362055483999,1
19,congruent,460.3386960621476,0
19,congruent,464.71293859426476,1
19,congruent,486.0764217828759,1
19,congruent,534.5880793083094,1
19,congruent,491.7877996728813,1
19,congruent,556.7399328401507,1
19,congruent,461.2846966006807,1
19,congruent,437.1044968921851,1
19,congruent,412.10711563545357,1
19,congruent,386.5855499237682,1
19,congruent,488.9158588314966,1
19,congruent,501.9411812564067,1
19,congruent,482.113778351009,1
19,congruent,594.6043478312297,1
19,congruent,593.6818125764881,1
19,congruent,499.9118207533299,1
19,congruent,412.3647332084822,1
19,congruent,485.9976935166968,1
19,congruent,484.0107163649763,1
19,congruent,480.57190226331653,1
19,congruent,478.1368657661053,1
19,congruent,480.7922262565116,1
19,congruent,496.8075030461344,1
19,congruent,481.8675340710666,1
19,congruent,532.4993505175355,1
19,congruent,541.6221229542916,1
19,congruent,465.36129476905063,1
19,congruent,596.263919560422,1
19,congruent,461.1962618895632,1
19,congruent,422.93196317107976,1
19,congruent,542.8466842819031,1
19,congruent,470.9555119351396,1
19,congruent,539.2774882454432,0
19,congruent,375.77988393396816,1
19,congruent,603.5473564889841,1
19,congruent,560.3376044824241,1
19,congruent,429.9714070502199,1
19,congruent,431.27337256922283,1
19,congruent,620.3359542458517,1
19,congruent,475.7572057901225,1
19,congruent,469.9489090760426,1
19,congruent,384.036874351043,1
19,congruent,498.95330766390674,1
19,congruent,506.33682310985483,1
19,congruent,562.9295858061691,1
19,congruent,436.0552943089315,1
19,congruent,428.78279246556343,1
19,congruent,547.0577580865886,1
19,congruent,580.4038042736239,1
19,congruent,425.73085893292705,1
19,congruent,584.8908451779845,1
19,congruent,522.2525104892093,1
19,congruent,585.5083203444788,1
19,congruent,515.786778308943,1
19,congruent,368.663324950723,1
19,incongruent,691.1514691165052,1
19,incongruent,520.7761655725124,1
19,incongruent,676.8189030205912,1
19,incongruent,611.6848504912982,1
19,incongruent,749.1985782307119,1
19,incongruent,687.3852408733458,1
19,incongruent,664.3914647509578,1
19,incongruent,679.1785996010133,1
19,incongruent,590.093548827397,1
19,incongruent,747.3954014316832,0
19,incongruent,769.4822251050143,1
19,incongruent,673.574810632893,1
19,incongruent,745.4242141144183,0
19,incongruent,615.8511080796479,1
19,incongruent,602.1731860265012,1
19,incongruent,652.4554849237354,1
19,incongruent,676.096462302074,1
19,incongruent,626.3607991254128,1
19,incongruent,682.2660914221091,0
19,incongruent,668.3833689244049,1
19,incongruent,590.1015934825367,1
19,incongruent,681.1275810471033,1
19,incongruent,701.8116945512912,1
19,incongruent,660.2881590554234,1
19,incongruent,719.1588861957016,1
19,incongruent,576.9557723901829,1
19,incongruent,678.0770253279111,1
19,incongruent,579.7831576161935,1
19,incongruent,583.1551185060148,1
19,incongruent,612.1441499757326,1
19,incongruent,593.4763889855453,1
19,incongruent,617.1202508755317,1
19,incongruent,637.1509813573286,1
19,incongruent,700.2292691798831,0
19,incongruent,630.7304576776578,1
19,incongruent,554.8624575938245,0
19,incongruent,718.4040707897096,1
19,incongruent,599.7745919830976,0
19,incongruent,646.4767743737223,1
19,incongruent,676.7921904164427,0
19,incongruent,661.9766251041669,1
19,incongruent,715.6507728512886,1
19,incongruent,678.7401886035656,0
19,incongruent,598.3214252181735,1
19,incongruent,780.7137304394997,1
19,incongruent,661.660007800294,1
19,incongruent,641.1595864027096,0
19,incongruent,707.8355253833342,1
19,incongruent,664.9670567558044,1
19,incongruent,673.9536915763596,1
19,incongruent,799.5310399160412,1
19,incongruent,633.4927143046972,1
19,incongruent,630.9343463589563,1
19,incongruent,656.9947107207478,1
19,incongruent,714.2909561348623,0
19,incongruent,559.607958188576,1
19,incongruent,532.0666465114097,1
19,incongruent,614.7730837627912,1
19,incongruent,551.9646224564427,1
19,incongruent,624.5101191484617,1
19,incongruent,680.1499817677574,1
19,incongruent,596.5550681868642,1
19,incongruent,564.3904053931194,1
19,incongruent,654.1602297029209,1
19,incongruent,701.7526090769102,1
19,incongruent,548.3015936890032,1
19,incongruent,699.213943898359,1
19,incongruent,699.0383722242996,1
19,incongruent,707.2451061293976,1
19,incongruent,723.1088128923012,1
19,incongruent,782.120835479577,1
19,incongruent,628.6344770828567,1
19,incongruent,656.5742948046715,1
19,incongruent,625.0136940051185,1
19,incongruent,650.1186106853487,1
19,incongruent,741.9724013381788,0
19,incongruent,569.2991309641599,0
19,incongruent,598.3370196700655,1
19,incongruent,732.6308561902737,1
19,incongruent,711.2021904141254,1
19,incongruent,628.2121011909753,1
19,incongruent,701.2641200672432,1
19,incongruent,670.472950549522,1
19,incongruent,740.0164765400593,1
19,incongruent,654.4705756296064,1
19,incongruent,711.537926832355,1
19,incongruent,808.5207146295572,1
19,incongruent,685.885949302848,1
19,incongruent,652.9596899476907,1
19,incongruent,693.3468191132588,1
20,congruent,471.86803551788927,1
20,congruent,451.1704293392973,1
20,congruent,585.3942975454498,1
20,congruent,485.7289615549488,1
20,congruent,522.6297279676257,1
20,congruent,577.3481647067489,1
20,congruent,490.94449888415016,1
20,congruent,517.2442702755903,0
20,congruent,519.0058954106488,1
20,congruent,560.9994706909655,1
20,congruent,555.4446601306196,1
20,congruent,506.79317612471027,1
20,congruent,523.818943689791,1
20,congruent,497.6932593085907,1
20,congruent,431.3432555848333,1
20,congruent,535.4560514438878,1
20,congruent,633.5315056499841,1
20,congruent,466.9768515585362,1
20,congruent,473.6182174238378,1
20,congruent,467.7563337013755,1
20,congruent,563.4755067233873,1
20,congruent,546.9091272517865,1
20,congruent,510.4877384550126,1
20,congruent,464.9188563016621,1
20,congruent,525.5426074983955,1
20,congruent,426.1226723598518,1
20,congruent,528.6055940114496,1
20,congruent,572.291463165276,1
20,congruent,444.92805180197934,1
20,congruent,428.0489033902202,1
20,congruent,614.7662735016916,1
20,congruent,483.2944216297249,1
20,congruent,588.1568707566294,1
20,congruent,510.7601400881301,1
20,congruent,510.28271098352036,1
20,congruent,546.3047619697987,1
20,congruent,466.96006859521356,1
20,congruent,527.9498286097387,1
20,congruent,497.1106351105544,1
20,congruent,440.7703933956981,1
20,congruent,540.2489244835839,1
20,congruent,504.201531587325,1
20,congruent,510.57851029331755,1
20,congruent,447.3903433951505,1
20,congruent,615.4840220657683,1
20,congruent,572.602851183167,1
20,congruent,577.8493530503188,1
20,congruent,501.6733178534991,1
20,congruent,416.2490266297948,1
20,congruent,637.1750429493707,1
20,congruent,516.3341495196479,1
20,congruent,475.0720122387968,1
20,congruent,545.0080944689869,1
20,congruent,590.0272472801978,1
20,congruent,518.616966634872,1
20,congruent,596.7145100763624,1
20,congruent,584.9799963110121,1
20,congruent,455.4171287558765,1
20,congruent,479.57259366043144,1
20,congruent,577.452229796786,1
20,congruent,357.2432461713737,1
20,congruent,511.0326584101007,1
20,congruent,434.15012790251967,1
20,congruent,491.4067719139885,1
20,congruent,502.07079465824773,1
20,congruent,498.50533732554953,1
20,congruent,486.8643248732435,1
20,congruent,454.17138102227113,1
20,congruent,657.5146760091211,1
20,congruent,632.0477202496811,1
20,congruent,450.276050784623,1
20,congruent,614.927005078214,1
20,congruent,496.0320705716288,0
20,congruent,527.7512483999026,1
20,congruent,516.203562406185,1
20,congruent,480.41508152476206,1
20,congruent,579.0311406163688,1
20,congruent,527.5531918345995,1
20,congruent,491.40691460684553,1
20,congruent,441.72463337197166,1
20,congruent,466.3842991768528,1
20,congruent,421.5171930638742,1
20,congruent,520.7334129049102,1
20,congruent,448.20006446293627,1
20,congruent,504.06636924888755,1
20,congruent,602.2061112166223,1
20,congruent,591.9579743752952,1
20,congruent,518.0633863538429,1
20,congruent,514.774916431411,1
20,congruent,632.7924729652605,1
20,incongruent,680.3334711929004,1
20,incongruent,676.1741422880633,0
20,incongruent,578.5450096415764,1
20,incongruent,690.7236841567651,1
20,incongruent,594.2518195694145,1
20,incongruent,581.9587888439025,1
20,incongruent,629.1937053939972,1
20,incongruent,614.8524365930786,1
20,incongruent,636.7040183368977,1
20,incongruent,563.5411019285049,1
20,incongruent,707.5289783880603,1
20,incongruent,717.6611776709857,1
20,incongruent,533.1594515515511,0
20,incongruent,708.707468339993,1
20,incongruent,601.3682822107024,1
20,incongruent,701.4185322189671,1
20,incongruent,645.8932104400151,1
20,incongruent,651.7265338448599,1
20,incongruent,638.8941410347269,1
20,incongruent,722.7277522540091,1
20,incongruent,575.6247192484983,1
20,incongruent,686.4704203241005,1
20,incongruent,716.0798098933731,1
20,incongruent,692.9804048324246,1
20,incongruent,789.4819348594051,1
20,incongruent,618.2631942365181,1
20,incongruent,707.4382893556119,1
20,incongruent,643.6345618795148,0
20,incongruent,724.0043645811602,1
20,incongruent,649.5386602567178,1
20,incongruent,626.7274530882519,1
20,incongruent,728.3643322322978,1
20,incongruent,620.5062836588642,0
20,incongruent,565.2364544659666,1
20,incongruent,618.9891870095703,1
20,incongruent,687.141976795312,1
20,incongruent,733.5223250952255,1
20,incongruent,656.6677625177907,0
20,incongruent,729.0918240340416,1
20,incongruent,568.5095047113443,1
20,incongruent,623.4041921109258,1
20,incongruent,632.6854929707539,1
20,incongruent,643.1264343516489,1
20,incongruent,655.0456632950118,1
20,incongruent,691.4546574435316,0
20,incongruent,623.3115897097706,1
20,incongruent,658.3417212171876,1
20,incongruent,647.2926265805569,0
20,incongruent,594.446605766531,1
20,incongruent,643.1799986551139,1
20,incongruent,641.380428206173,1
20,incongruent,640.0951660998172,1
20,incongruent,651.905567394887,1
20,incongruent,654.5404124368032,0
20,incongruent,624.0622892535602,1
20,incongruent,726.3628840382759,1
20,incongruent,579.831162247819,1
20,incongruent,606.7417934918062,1
20,incongruent,816.7978174534134,1
20,incongruent,587.7205187006462,1
20,incongruent,568.7747195174145,0
20,incongruent,694.068604700073,1
20,incongruent,525.3728087735676,1
20,incongruent,635.8835654016536,1
20,incongruent,778.7494955045893,1
20,incongruent,557.303844670796,1
20,incongruent,531.0821308556772,1
20,incongruent,560.0491278825381,1
